,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,22,BOS,NBA,,3,11,6,10,,3,4,10
1956-57,23,BOS,NBA,,1,4,0,0,6,,1,2
Career,,,,,3,11,6,10,,,4,10
