Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,24,TOT,NBA,SF,40,NA,495,48,138,0.348,35,65,0.538,98,49,53,131
1953-54,24,NYK,NBA,SF,8,NA,59,5,15,0.333,5,9,0.556,10,2,8,15
1953-54,24,BLB,NBA,SF,32,NA,436,43,123,0.35,30,56,0.536,88,47,45,116
Career,NA,,NBA,,40,NA,495,48,138,0.348,35,65,0.538,98,49,53,131
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BLB,NBA,,32,NA,436,43,123,0.35,30,56,0.536,88,47,45,116
1 season,NA,NYK,NBA,,8,NA,59,5,15,0.333,5,9,0.556,10,2,8,15
