Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,24,NJN,NBA,PG,4,4,148,4.1,13.4,0.309,0.2,1.5,0.167,3.9,11.9,0.327,0.7,1,0.75,1.2,2.7,3.9,7.5,3.6,0.5,1.7,3.9,9.2
1992-93,25,ATL,NBA,PG,3,3,99,3.3,9.1,0.36,1.5,4.4,0.333,1.8,4.7,0.385,1.8,2.2,0.833,0.7,4,4.7,4.7,1.1,1.5,4,3.3,9.8
1993-94,26,ATL,NBA,PG,11,11,415,4.2,12.2,0.34,1.9,5.6,0.344,2.3,6.7,0.338,2.2,2.6,0.833,1.4,3.4,4.8,8.5,2.1,0.4,2.8,1.9,12.4
1994-95,27,ATL,NBA,PG,3,3,121,5.4,14.6,0.367,3.3,8.3,0.393,2.1,6.2,0.333,2.1,3.3,0.636,2.1,1.8,3.9,5.1,1.2,0,2.7,1.8,16.1
1995-96,28,ATL,NBA,PG,10,10,426,5.2,12.3,0.421,2.8,7.1,0.393,2.4,5.2,0.459,1.4,2,0.667,1.1,2.5,3.6,5.4,1.9,0.7,2.5,1.3,14.5
1996-97,29,ATL,NBA,PG,10,10,441,5,12.6,0.396,2.3,6.9,0.329,2.7,5.6,0.478,1.1,1.7,0.667,1,4.7,5.7,5.3,1.7,0.2,2.9,1.2,13.4
1997-98,30,ATL,NBA,PG,4,4,153,5.2,12.5,0.415,1.9,6.4,0.296,3.3,6.1,0.538,1.6,2.8,0.583,1.4,3.3,4.7,7.8,2.1,0.2,2.1,1.9,13.9
1998-99,31,ATL,NBA,PG,9,9,358,4.4,13.6,0.326,1.8,5.1,0.353,2.6,8.4,0.31,0.7,1.5,0.467,0.6,3,3.6,3.6,1.8,0.2,3,1.1,11.4
Career,NA,,NBA,,54,54,2161,4.7,12.6,0.37,2.1,5.9,0.35,2.6,6.7,0.388,1.4,2,0.683,1.1,3.3,4.4,5.9,1.9,0.4,2.7,1.7,12.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ATL,NBA,,50,50,2013,4.7,12.6,0.375,2.2,6.3,0.353,2.5,6.3,0.396,1.4,2.1,0.681,1.1,3.4,4.5,5.8,1.8,0.4,2.8,1.5,13.1
1 season,NA,NJN,NBA,,4,4,148,4.1,13.4,0.309,0.2,1.5,0.167,3.9,11.9,0.327,0.7,1,0.75,1.2,2.7,3.9,7.5,3.6,0.5,1.7,3.9,9.2
