Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,22,NJN,NBA,PG,50,17,1267,212,571,0.371,18,80,0.225,194,491,0.395,0.387,63,81,0.778,42,98,140,210,82,14,111,110,505
1990-91,23,NJN,NBA,PG,72,70,2585,432,1039,0.416,14,91,0.154,418,948,0.441,0.423,139,176,0.79,67,182,249,441,169,40,207,180,1017
1991-92,24,NJN,NBA,PG,72,67,2548,429,993,0.432,12,54,0.222,417,939,0.444,0.438,126,177,0.712,101,168,269,492,170,40,152,182,996
1992-93,25,ATL,NBA,PG,80,78,2820,414,964,0.429,118,315,0.375,296,649,0.456,0.491,123,169,0.728,89,191,280,671,203,23,187,156,1069
1993-94,26,ATL,NBA,PG,81,81,2915,444,1079,0.411,114,341,0.334,330,738,0.447,0.464,116,159,0.73,117,307,424,789,212,44,196,144,1118
1994-95,27,ATL,NBA,PG,80,80,3069,509,1198,0.425,199,555,0.359,310,643,0.482,0.508,156,214,0.729,117,276,393,616,200,26,242,164,1373
1995-96,28,ATL,NBA,PG,81,81,2893,455,1123,0.405,231,623,0.371,224,500,0.448,0.508,127,170,0.747,110,222,332,478,212,17,188,151,1268
1996-97,29,ATL,NBA,PG,78,78,3056,501,1159,0.432,221,604,0.366,280,555,0.505,0.528,131,174,0.753,114,299,413,463,212,20,185,141,1354
1997-98,30,ATL,NBA,PG,70,69,2700,368,938,0.392,90,334,0.269,278,604,0.46,0.44,95,134,0.709,81,260,341,469,183,21,176,122,921
1998-99,31,ATL,NBA,PG,48,48,1763,247,651,0.379,77,251,0.307,170,400,0.425,0.439,69,91,0.758,45,179,224,278,99,9,115,61,640
1999-00,32,GSW,NBA,PG,73,72,2459,327,837,0.391,101,301,0.336,226,536,0.422,0.451,67,95,0.705,55,215,270,489,146,22,143,122,822
2000-01,33,GSW,NBA,PG,69,59,2352,317,801,0.396,73,225,0.324,244,576,0.424,0.441,53,76,0.697,71,201,272,462,163,20,128,134,760
2001-02,34,GSW,NBA,PG,35,0,599,50,146,0.342,15,42,0.357,35,104,0.337,0.394,4,8,0.5,8,44,52,114,24,4,37,20,119
Career,NA,,NBA,,889,800,31026,4705,11499,0.409,1283,3816,0.336,3422,7683,0.445,0.465,1269,1724,0.736,1017,2642,3659,5972,2075,300,2067,1687,11962
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ATL,NBA,,518,515,19216,2938,7112,0.413,1050,3023,0.347,1888,4089,0.462,0.487,817,1111,0.735,673,1734,2407,3764,1321,160,1289,939,7743
3 seasons,NA,NJN,NBA,,194,154,6400,1073,2603,0.412,44,225,0.196,1029,2378,0.433,0.421,328,434,0.756,210,448,658,1143,421,94,470,472,2518
3 seasons,NA,GSW,NBA,,177,131,5410,694,1784,0.389,189,568,0.333,505,1216,0.415,0.442,124,179,0.693,134,460,594,1065,333,46,308,276,1701
