Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,25,HOU,NBA,PG,4,NA,8,13.5,13.5,1,0,0,NA,0,4.5,4.5,9,4.5,0,NA,9,27
Career,NA,,NBA,,4,NA,8,13.5,13.5,1,0,0,NA,0,4.5,4.5,9,4.5,0,NA,9,27
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HOU,NBA,,4,NA,8,13.5,13.5,1,0,0,NA,0,4.5,4.5,9,4.5,0,NA,9,27
