Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22,PHI,NBA,PG,79,NA,1628,243,567,0.429,156,206,0.757,NA,NA,150,228,NA,NA,NA,229,642
1972-73,23,TOT,NBA,PG,78,NA,1933,254,568,0.447,103,133,0.774,NA,NA,109,326,NA,NA,NA,227,611
1972-73,23,POR,NBA,PG,22,NA,393,47,114,0.412,24,33,0.727,NA,NA,20,68,NA,NA,NA,45,118
1972-73,23,BUF,NBA,PG,56,NA,1540,207,454,0.456,79,100,0.79,NA,NA,89,258,NA,NA,NA,182,493
1973-74,24,TOT,NBA,PG,67,NA,1055,121,277,0.437,75,102,0.735,11,35,46,236,76,2,NA,136,317
1973-74,24,BUF,NBA,PG,41,NA,606,60,150,0.4,42,60,0.7,7,22,29,127,33,1,NA,72,162
1973-74,24,HOU,NBA,PG,26,NA,449,61,127,0.48,33,42,0.786,4,13,17,109,43,1,NA,64,155
1974-75,25,HOU,NBA,PG,75,NA,1722,203,462,0.439,79,106,0.745,26,86,112,340,75,9,NA,184,485
1975-76,26,HOU,NBA,PG,50,NA,700,66,163,0.405,38,49,0.776,9,47,56,112,26,1,NA,112,170
1976-77,27,TOT,NBA,PG,51,NA,986,116,290,0.4,61,89,0.685,16,65,81,142,39,6,NA,115,293
1976-77,27,HOU,NBA,PG,14,NA,62,7,17,0.412,4,4,1,1,4,5,15,0,0,NA,18,18
1976-77,27,NYN,NBA,PG,37,NA,924,109,273,0.399,57,85,0.671,15,61,76,127,39,6,NA,97,275
1977-78,28,NJN,NBA,PG,10,NA,118,12,34,0.353,11,12,0.917,1,3,4,13,3,0,16,24,35
Career,NA,,NBA,,410,NA,8142,1015,2361,0.43,523,697,0.75,63,236,558,1397,219,18,16,1027,2553
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,165,NA,2933,337,769,0.438,154,201,0.766,40,150,190,576,144,11,NA,378,828
2 seasons,NA,BUF,NBA,,97,NA,2146,267,604,0.442,121,160,0.756,7,22,118,385,33,1,NA,254,655
1 season,NA,PHI,NBA,,79,NA,1628,243,567,0.429,156,206,0.757,NA,NA,150,228,NA,NA,NA,229,642
2 seasons,NA,"NYN,NJN",NBA,,47,NA,1042,121,307,0.394,68,97,0.701,16,64,80,140,42,6,16,121,310
1 season,NA,POR,NBA,,22,NA,393,47,114,0.412,24,33,0.727,NA,NA,20,68,NA,NA,NA,45,118
