Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,MIL,NBA,SF,1,1,20:00,3,11,0.273,NA,NA,NA,4,6,0.667,3,6,2,0,0,0,1,10
1979-80,23,MIL,NBA,SF,1,1,34:00,1,6,0.167,0,0,NA,2,2,1,1,4,1,1,1,0,2,4
1980-81,24,MIL,NBA,SF,1,0,19:00,1,2,0.5,0,0,NA,5,6,0.833,1,4,2,0,0,0,2,7
1982-83,26,MIL,NBA,SF,1,0,20:00,3,10,0.3,0,0,NA,1,2,0.5,2,2,2,0,1,0,1,7
1985-86,29,LAC,NBA,SG,1,0,13:00,3,6,0.5,0,0,NA,0,0,NA,2,3,2,0,0,1,3,6
Career,NA,,NBA,,5,2,106,11,35,0.314,0,0,NA,12,16,0.75,9,19,9,1,2,1,9,34
