Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Chris Smith,,1.2,1.1,0.9
Steve Harris,95.0,1.3,1.2,0.8
Jerry Reynolds,92.6,1.3,1,0.9
Michael Carter-Williams,92.3,1.3,1.2,0.8
Brook Steppe,92.0,1.3,1.1,1
Alvin Williams,91.7,1.3,1.2,1
Rex Walters,87.5,1.6,1.2,0.9
Dion Waiters,85.9,1.6,1.1,0.9
Howard Komives,83.1,1.5,1,0.7
Jimmy O'Brien,82.2,1.4,1.4,1
Nick Young,81.0,1.4,1.2,0.4
