Season,Team,Lg,Salary
1992-93,Minnesota Timberwolves,NBA,"$200,000"
1993-94,Minnesota Timberwolves,NBA,"$270,000"
1994-95,Minnesota Timberwolves,NBA,"$355,000"
Career,(may be incomplete),,"$825,000"
