,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,22,SAS,NBA,PG,77,1270,.403,12.0,.804,.363,.108,.073,.261,.196,.421,.578,.300,.333,.278,.329,.452,.030,10,.792,.438,.438,3,0
2009-10,23,SAS,NBA,PG,78,2276,.478,12.7,.745,.325,.093,.100,.226,.255,.505,.650,.333,.351,.437,.399,.406,.016,12,.960,.787,.446,2,0
2010-11,24,SAS,NBA,PG,76,2148,.453,14.0,.678,.212,.190,.114,.163,.322,.490,.604,.475,.472,.369,.377,.405,.011,5,.818,.613,.416,1,0
2011-12,25,IND,NBA,PG,50,1274,.442,15.6,.613,.205,.139,.082,.187,.387,.489,.615,.434,.484,.394,.367,.342,.026,10,.648,.265,.385,2,0
2012-13,26,IND,NBA,PG,76,2620,.443,16.2,.595,.188,.126,.111,.169,.405,.494,.677,.455,.454,.347,.368,.301,.009,8,.738,.218,.286,4,0
2013-14,27,IND,NBA,PG,76,2434,.442,16.2,.578,.183,.136,.102,.156,.422,.497,.690,.548,.349,.323,.365,.362,.011,7,.842,.204,.340,2,0
2014-15,28,IND,NBA,PG,43,1267,.477,14.9,.639,.226,.140,.123,.150,.361,.544,.702,.427,.500,.450,.358,.237,.019,9,.725,.223,.326,2,0
2015-16,29,IND,NBA,PG,74,2524,.441,15.3,.575,.222,.099,.103,.153,.425,.466,.622,.397,.342,.363,.408,.338,.016,12,.820,.379,.445,0,0
2016-17,30,UTA,NBA,PG,49,1544,.477,15.2,.616,.203,.134,.144,.132,.384,.523,.675,.469,.483,.400,.403,.256,.008,4,.670,.249,.448,2,0
2017-18,31,TOT,NBA,PG,67,1812,.460,15.2,.600,.189,.136,.119,.156,.400,.490,.701,.371,.426,.388,.415,.318,.010,5,.753,.322,.470,1,0
2017-18,31,SAC,NBA,PG,43,1143,.469,15.5,.607,.172,.150,.132,.153,.393,.480,.679,.429,.349,.420,.453,.295,.006,2,.741,.211,.481,1,0
2017-18,31,CLE,NBA,PG,24,669,.444,14.8,.588,.219,.112,.096,.160,.412,.509,.732,.238,.611,.333,.351,.357,.016,3,.778,.506,.462,0,0
2018-19,32,TOT,NBA,PG,60,1302,.452,14.7,.593,.306,.080,.106,.101,.407,.547,.661,.300,.525,.421,.314,.418,.011,4,.792,.242,.351,1,0
2018-19,32,CLE,NBA,PG,13,344,.514,13.1,.738,.308,.084,.140,.206,.262,.532,.636,.222,.533,.500,.464,.357,.019,2,.692,.214,.500,0,0
2018-19,32,MIL,NBA,PG,47,958,.428,15.3,.535,.305,.078,.093,.059,.465,.556,.671,.333,.520,.313,.280,.450,.007,2,.829,.248,.323,1,0
2019-20,33,MIL,NBA,PG,52,1103,.530,14.6,.548,.315,.113,.057,.063,.452,.571,.755,.211,.368,.476,.480,.476,.030,10,.630,.230,.543,1,0
Career,,,NBA,,778,21574,.457,14.8,.631,.237,.126,.106,.163,.369,.500,.658,.419,.428,.379,.385,.352,.015,96,.768,.336,.412,21,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,IND,NBA,,319,10119,.448,15.7,.597,.204,.126,.106,.161,.403,.497,.663,.456,.420,.369,.376,.313,.015,46,.769,.261,.369,10,0
3 seasons,,SAS,NBA,,231,5694,.453,13.0,.733,.292,.131,.099,.211,.267,.480,.619,.402,.399,.376,.378,.415,.017,27,.875,.656,.433,6,0
2 seasons,,MIL,NBA,,99,2061,.484,14.9,.542,.311,.098,.073,.061,.458,.564,.718,.254,.455,.405,.390,.465,.020,12,.694,.238,.439,2,0
1 season,,UTA,NBA,,49,1544,.477,15.2,.616,.203,.134,.144,.132,.384,.523,.675,.469,.483,.400,.403,.256,.008,4,.670,.249,.448,2,0
1 season,,SAC,NBA,,43,1143,.469,15.5,.607,.172,.150,.132,.153,.393,.480,.679,.429,.349,.420,.453,.295,.006,2,.741,.211,.481,1,0
2 seasons,,CLE,NBA,,37,1013,.469,14.2,.643,.252,.102,.112,.177,.357,.519,.689,.233,.576,.404,.381,.357,.017,5,.750,.429,.467,0,0
