,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,23,MIL,NBA,,4,,6,7,,,,,,,,12
1973-74,24,MIL,NBA,,5,,3,3,,,,,,,,10
1974-75,25,NOJ,NBA,,4,,3,4,,,5,,,,,11
Career,,,,,5,,6,7,,,,,,,,12
2 Seasons,,MIL,NBA,,5,,6,7,,,,,,,,12
1 Season,,NOJ,NBA,,4,,3,4,,,5,,,,,11
