Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,23,MIL,NBA,SF,46,NA,6,1.1,2.8,0.386,0.7,0.9,0.744,NA,NA,0.9,0.8,NA,NA,0.8,2.8
1973-74,24,MIL,NBA,SF,36,NA,4.6,1.1,2.6,0.404,0.3,0.4,0.688,0.4,0.7,1.1,0.6,0.3,0,0.8,2.4
1974-75,25,NOJ,NBA,SF,15,NA,9.3,1.9,5.1,0.382,0.5,0.9,0.5,1,1.1,2.1,0.5,0.7,0.2,1.1,4.3
Career,NA,,NBA,,97,NA,6,1.2,3.1,0.391,0.5,0.8,0.685,0.6,0.8,1.2,0.7,0.4,0.1,0.8,2.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MIL,NBA,,82,NA,5.4,1.1,2.7,0.394,0.5,0.7,0.729,0.4,0.7,1,0.7,0.3,0,0.8,2.6
1 season,NA,NOJ,NBA,,15,NA,9.3,1.9,5.1,0.382,0.5,0.9,0.5,1,1.1,2.1,0.5,0.7,0.2,1.1,4.3
