Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Russ Lee,,0.3,0.2,0
Brad Holland,75.6,0.3,0.1,-0.1
Corey Gaines,74.4,0.3,0.2,-0.1
Anthony Parker,74.0,0.4,0.2,0
Malcolm Lee,73.9,0.4,0.1,0
Briante Weber,72.2,0.4,0.3,0
Eddie Gill,68.2,0.3,0.1,0
Corey Beck,67.7,0.4,0.2,-0.1
Randy Livingston,67.2,0.3,0.1,0
Drew Barry,66.5,0.3,0.2,0.1
Michael Phelps,64.3,0.3,0.1,-0.1
