,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1983-84,23,DEN,NBA,,2,6,0,1,2,5,3,4,1,3,4,3,0,1,1,3,5,4.7
1986-87,26,HOU,NBA,,1,2,1,2,0,1,2,2,1,0,1,0,0,0,1,1,3,2.7
1987-88,27,TOT,NBA,,6,13,3,6,4,8,4,4,2,4,5,1,2,1,1,5,14,9.1
1987-88,27,POR,NBA,,6,13,3,6,4,8,4,4,2,4,5,1,2,1,1,5,14,9.1
1988-89,28,POR,NBA,,2,4,1,2,1,2,0,0,0,3,3,3,0,1,0,1,5,5.6
Career,,,,,6,13,3,6,4,8,4,4,2,4,5,3,2,1,1,5,14,9.1
2 Seasons,,POR,NBA,,6,13,3,6,4,8,4,4,2,4,5,3,2,1,1,5,14,9.1
1 Season,,HOU,NBA,,1,2,1,2,0,1,2,2,1,0,1,0,0,0,1,1,3,2.7
1 Season,,DEN,NBA,,2,6,0,1,2,5,3,4,1,3,4,3,0,1,1,3,5,4.7
