,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,19,STONYBROOK,33,897,165,267,0,0,78,140,79,236,30,23,48,38,57,408,.618,,.557,27.2,12.4,7.2,0.9
2013-14,20,STONYBROOK,34,1001,204,331,0,0,86,142,97,273,66,25,42,43,75,494,.616,,.606,29.4,14.5,8.0,1.9
2014-15,21,STONYBROOK,35,1156,243,452,0,0,89,155,150,409,72,26,87,59,74,575,.538,,.574,33.0,16.4,11.7,2.1
2015-16,22,STONYBROOK,33,1086,272,432,0,0,111,178,148,357,52,31,98,44,71,655,.630,,.624,32.9,19.8,10.8,1.6
Career,,,135,4140,884,1482,0,0,364,615,474,1275,220,105,275,184,277,2132,.596,,.592,30.7,15.8,9.4,1.6
