Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,22,STL,NBA,SG,44,NA,11.2,2,4.8,0.416,0.9,1.4,0.672,NA,NA,2.3,1,NA,NA,1.4,4.9
1965-66,23,STL,NBA,SG,44,NA,13.3,2.6,6.7,0.382,0.7,0.8,0.806,NA,NA,1.6,1.5,NA,NA,1.5,5.8
1966-67,24,SFW,NBA,SG,77,NA,23.8,5.5,11.9,0.458,1.9,2.8,0.701,NA,NA,5,2.9,NA,NA,2.5,12.9
1967-68,25,SFW,NBA,SG,79,NA,35.5,7.7,17.6,0.439,3.5,4.4,0.794,NA,NA,5.7,4.4,NA,NA,3.4,18.9
1968-69,26,SFW,NBA,SG,78,NA,37.4,8.9,19.4,0.459,4.9,5.8,0.843,NA,NA,5.9,4.3,NA,NA,3.2,22.8
1969-70,27,SFW,NBA,SG,74,NA,38.7,8.9,19.3,0.46,4.3,5.1,0.847,NA,NA,5.2,4.9,NA,NA,3.2,22.1
1970-71,28,SFW,NBA,SG,75,NA,38.8,8.4,17.4,0.482,4,4.8,0.844,NA,NA,4.5,4.4,NA,NA,3.3,20.8
1971-72,29,GSW,NBA,SG,80,NA,40.2,8.6,18.3,0.467,4.4,5.5,0.794,NA,NA,5.6,5.9,NA,NA,3.3,21.5
1972-73,30,GSW,NBA,SG,81,NA,37.1,8,16.3,0.493,1.8,2.1,0.831,NA,NA,4.5,4.2,NA,NA,2.5,17.8
1973-74,31,GSW,NBA,SG,77,NA,32.4,7,14.9,0.473,2.2,2.5,0.875,1.1,2.5,3.6,4,0.9,0.3,2.8,16.2
1974-75,32,GSW,NBA,SG,66,NA,17.3,3.5,7.8,0.455,1.1,1.3,0.816,0.7,1.2,1.9,2.3,0.9,0.2,1.9,8.2
1975-76,33,GSW,NBA,SG,29,NA,10.7,2,4.1,0.483,0.8,1,0.793,0.4,0.7,1.1,1.3,0.5,0,1.2,4.8
Career,NA,,NBA,,804,NA,30.6,6.7,14.5,0.463,2.8,3.4,0.814,0.8,1.7,4.3,3.8,0.8,0.2,2.7,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,"SFW,GSW",NBA,,716,NA,32.8,7.2,15.5,0.466,3,3.7,0.818,0.8,1.7,4.5,4.1,0.8,0.2,2.8,17.5
2 seasons,NA,STL,NBA,,88,NA,12.3,2.3,5.7,0.396,0.8,1.1,0.722,NA,NA,1.9,1.3,NA,NA,1.5,5.3
