Season,Team,Lg,Salary
1984-85,Chicago Bulls,NBA,"$200,000"
1985-86,Cleveland Cavaliers,NBA,"$200,000"
1991-92,Portland Trail Blazers,NBA,"$130,000"
1993-94,Atlanta Hawks,NBA,"$150,000"
Career,(may be incomplete),,"$680,000"
