,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1999-00,19,AUBURN,26,312,22,54,3,15,13,25,,43,49,15,1,33,25,60,.407,.200,.520,12.0,2.3,1.7,1.9
2000-01,20,AUBURN,32,1035,97,207,10,44,64,121,,230,187,48,2,92,49,268,.469,.227,.529,32.3,8.4,7.2,5.8
Career,,,58,1347,119,261,13,59,77,146,,273,236,63,3,125,74,328,.456,.220,.527,23.2,5.7,4.7,4.1
