Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,21,IND,NBA,SG,2,0,6,0,2,0,0,0,NA,0,2,0,0,1,2,0.5,2,2,4,1,0,0,1,3,1
Career,NA,,NBA,,2,0,6,0,2,0,0,0,NA,0,2,0,0,1,2,0.5,2,2,4,1,0,0,1,3,1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,IND,NBA,,2,0,6,0,2,0,0,0,NA,0,2,0,0,1,2,0.5,2,2,4,1,0,0,1,3,1
