,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,21,IND,NBA,SG,2,6,63%,38%,,,,+15.4,+15.2,1,0,0,0,0,0,2,0,0
Career,,,NBA,,2,6,63%,38%,,,,+15.4,+15.2,1,0,0,0,0,0,2,0,0
,,,,,,,,,,,,,,,,,,,,,,
1 season,,IND,NBA,,2,6,63%,38%,,,,+15.4,+15.2,1,0,0,0,0,0,2,0,0
