Season,Team,Lg,Salary
2015-16,Utah Jazz,NBA,"$2,239,800"
2016-17,Utah Jazz,NBA,"$2,340,600"
2017-18,Denver Nuggets,NBA,"$2,441,400"
2018-19,Denver Nuggets,NBA,"$3,364,249"
Career,(may be incomplete),,"$10,386,049"
