Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,PTP,ABA,PF,1,NA,26:00,3,6,0.5,0,0,NA,1,3,0.333,4,9,2,NA,NA,0,3,7
1969-70,27,PHO,NBA,SF,1,1,19:00,2,4,0.5,NA,NA,NA,6,6,1,NA,4,2,NA,NA,NA,3,10
1970-71,28,PHO,NBA,SF,1,1,1:00,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,0,0
1971-72,29,PHO,NBA,SF,1,0,14:00,5,7,0.714,NA,NA,NA,3,4,0.75,NA,4,0,NA,NA,NA,1,13
1972-73,30,PHO,NBA,SF,1,0,11:00,1,5,0.2,NA,NA,NA,0,0,NA,NA,2,3,NA,NA,NA,1,2
Career,NA,,TOT,,5,2,71,11,22,0.5,0,0,NA,10,13,0.769,4,19,7,NA,NA,0,8,32
,NA,,NBA,,4,2,45,8,16,0.5,NA,NA,NA,9,10,0.9,NA,10,5,NA,NA,NA,5,25
,NA,,ABA,,1,NA,26,3,6,0.5,0,0,NA,1,3,0.333,4,9,2,NA,NA,0,3,7
