Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,25,PTP,ABA,PF,14,NA,44,10.4,17.4,0.594,0,0,NA,10.4,17.4,0.594,0.594,9.2,12.6,0.729,NA,NA,12.3,4.6,NA,NA,3.4,4.1,29.9
1968-69,26,MNP,ABA,PF,7,NA,45.7,9.3,24.6,0.378,0.6,1.1,0.5,8.7,23.4,0.372,0.39,5.7,8.9,0.645,NA,NA,12.3,3.9,NA,NA,2.7,3.6,24.9
1969-70,27,PHO,NBA,SF,7,NA,46.9,8.9,21.4,0.413,NA,NA,NA,8.9,21.4,0.413,0.413,7.7,9.4,0.818,NA,NA,13.9,5.9,NA,NA,NA,3.1,25.4
1973-74,31,LAL,NBA,SF,5,NA,34.4,4.2,12,0.35,NA,NA,NA,4.2,12,0.35,0.35,2.4,3,0.8,2.8,5.2,8,3.2,1.4,0.2,NA,2.6,10.8
Career,NA,,TOT,,33,NA,43.5,8.9,19,0.468,0.2,0.4,0.5,8.8,18.7,0.468,0.471,7.1,9.7,0.734,2.8,5.2,12,4.5,1.4,0.2,3.2,3.6,25
,NA,,ABA,,21,NA,44.6,10,19.8,0.505,0.2,0.4,0.5,9.8,19.4,0.505,0.51,8,11.4,0.707,NA,NA,12.3,4.3,NA,NA,3.2,4,28.2
,NA,,NBA,,12,NA,41.7,6.9,17.5,0.395,NA,NA,NA,6.9,17.5,0.395,0.395,5.5,6.8,0.815,2.8,5.2,11.4,4.8,1.4,0.2,NA,2.9,19.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"PTP,MNP",ABA,,21,NA,44.6,10,19.8,0.505,0.2,0.4,0.5,9.8,19.4,0.505,0.51,8,11.4,0.707,NA,NA,12.3,4.3,NA,NA,3.2,4,28.2
1 season,NA,PHO,NBA,,7,NA,46.9,8.9,21.4,0.413,NA,NA,NA,8.9,21.4,0.413,0.413,7.7,9.4,0.818,NA,NA,13.9,5.9,NA,NA,NA,3.1,25.4
1 season,NA,LAL,NBA,,5,NA,34.4,4.2,12,0.35,NA,NA,NA,4.2,12,0.35,0.35,2.4,3,0.8,2.8,5.2,8,3.2,1.4,0.2,NA,2.6,10.8
