Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Rich Johnson,,1.2,0.9,0.1
Hank Beenders,93.3,1.1,0.9,-0.1
Dick Cunningham,92.3,1.2,1,0
Ryan Hollins,88.0,1.1,1,0.2
Steve Hayes,87.5,1.2,0.9,0.3
Mark West,86.6,1.1,0.9,-0.1
Earl Williams,82.3,1.3,1,0
Daniel Santiago,79.4,1.2,0.6,0
Robert Sacre,77.5,1.4,0.8,-0.1
Bernard James,77.4,1.2,0.5,0.1
Keith Closs,74.8,1.1,0.6,0.2
