Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,BOS,NBA,C,2,NA,4,9,9,1,NA,NA,NA,9,9,1,0,0,NA,NA,NA,18,0,NA,0,18
Career,NA,,NBA,,2,NA,4,9,9,1,NA,NA,NA,9,9,1,0,0,NA,NA,NA,18,0,NA,0,18
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,2,NA,4,9,9,1,NA,NA,NA,9,9,1,0,0,NA,NA,NA,18,0,NA,0,18
