,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,33,CLE,NBA,PF,74,1670,,,,42%,58%,-6.3,-2.6,47,30,68,26,97,0,133,27,48
2001-02,34,MIA,NBA,PF,54,809,,,,95%,5%,-3.6,-2.3,21,21,31,14,47,0,60,10,21
Career,,,NBA,,128,2479,,,,59%,40%,-5.4,-2.5,68,51,99,40,144,0,193,37,69
,,,,,,,,,,,,,,,,,,,,,,
1 season,,CLE,NBA,,74,1670,,,,42%,58%,-6.3,-2.6,47,30,68,26,97,0,133,27,48
1 season,,MIA,NBA,,54,809,,,,95%,5%,-3.6,-2.3,21,21,31,14,47,0,60,10,21
