Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1991-92,24,GSW,NBA,PF,4,81,25.4,0.646,0,0.759,12.1,24.3,17.8,0,1.2,7.8,2.5,20.1,NA,0.3,0.1,0.4,0.245,NA,4,1.5,5.5,0.2
1993-94,26,GSW,NBA,C,3,54,22.3,0.694,0,1,16,21.3,18.7,8.9,1.8,1.1,9.7,15.9,NA,0.3,-0.1,0.2,0.2,NA,2.4,-0.3,2.1,0.1
1995-96,28,MIA,NBA,PF,3,68,4.1,0.33,0,0.545,17.2,25.8,21.4,2.7,1.6,0,22.7,24.2,NA,-0.3,0,-0.3,-0.208,NA,-5.1,-4.1,-9.2,-0.1
1997-98,30,NJN,NBA,PF,3,81,20.4,0.531,0,0.316,9.9,5.8,7.8,4.8,1.4,1.9,6.5,27.6,NA,0.2,0,0.2,0.104,NA,2.7,-1.6,1,0.1
1998-99,31,MIL,NBA,C,2,12,-14.1,0,0,1,10.2,20,15.1,0,4.5,0,41,19.4,NA,-0.1,0,-0.1,-0.485,NA,-16.1,-3.8,-19.9,-0.1
Career,NA,,NBA,,15,296,17,0.535,0,0.587,13.3,18.9,15.9,3.6,1.6,2.9,10.9,22.3,NA,0.4,0,0.4,0.064,NA,0.4,-1.2,-0.8,0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,7,135,24.1,0.662,0,0.833,13.6,23.1,18.2,3.6,1.4,5.1,5,18.4,NA,0.6,0,0.6,0.227,NA,3.3,0.8,4.1,0.2
1 season,NA,MIA,NBA,,3,68,4.1,0.33,0,0.545,17.2,25.8,21.4,2.7,1.6,0,22.7,24.2,NA,-0.3,0,-0.3,-0.208,NA,-5.1,-4.1,-9.2,-0.1
1 season,NA,NJN,NBA,,3,81,20.4,0.531,0,0.316,9.9,5.8,7.8,4.8,1.4,1.9,6.5,27.6,NA,0.2,0,0.2,0.104,NA,2.7,-1.6,1,0.1
1 season,NA,MIL,NBA,,2,12,-14.1,0,0,1,10.2,20,15.1,0,4.5,0,41,19.4,NA,-0.1,0,-0.1,-0.485,NA,-16.1,-3.8,-19.9,-0.1
