Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,26,SYR,NBA,PF,11,NA,NA,NA,NA,0.442,NA,NA,0.5,NA,NA,NA,NA
1950-51,27,SYR,NBA,PF,7,NA,NA,NA,NA,0.436,NA,NA,0.8,NA,NA,NA,NA
1951-52,28,ROC,NBA,PF,6,NA,146,3.9,10.4,0.381,2,3.2,0.615,6.4,2,7.4,9.9
1952-53,29,ROC,NBA,PF,3,NA,52,2.8,6.9,0.4,2.1,5.5,0.375,2.8,1.4,11.1,7.6
1953-54,30,ROC,NBA,PF,6,NA,107,4,9.8,0.414,5,8.1,0.625,7.4,1.7,9.4,13.1
1955-56,32,STL,NBA,PF,8,NA,159,4.8,14.9,0.318,4.3,7.9,0.543,6.6,2.3,8.2,13.8
1956-57,33,STL,NBA,PF,2,NA,6,0,12,0,0,0,NA,0,0,12,0
Career,NA,,NBA,,43,NA,470,4.1,11.4,0.394,3.4,6.1,0.565,6.2,1.9,8.6,11.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,18,NA,NA,NA,NA,0.44,NA,NA,0.568,NA,NA,NA,NA
3 seasons,NA,ROC,NBA,,15,NA,305,3.8,9.6,0.395,3.1,5.3,0.578,6.1,1.8,8.7,10.6
2 seasons,NA,STL,NBA,,10,NA,165,4.6,14.8,0.309,4.1,7.6,0.543,6.3,2.2,8.3,13.3
