Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,26,SYR,NBA,PF,64,NA,NA,177,488,0.363,128,186,0.688,NA,129,264,482
1950-51,27,SYR,NBA,PF,63,NA,NA,182,494,0.368,107,197,0.543,301,119,271,471
1951-52,28,TOT,NBA,PF,66,NA,1508,170,462,0.368,98,138,0.71,336,133,271,438
1951-52,28,BLB,NBA,PF,35,NA,NA,106,300,0.353,56,82,0.683,193,74,150,268
1951-52,28,ROC,NBA,PF,31,NA,NA,64,162,0.395,42,56,0.75,143,59,121,170
1952-53,29,ROC,NBA,PF,68,NA,1288,129,360,0.358,88,133,0.662,279,81,258,346
1953-54,30,ROC,NBA,PF,72,NA,1707,175,503,0.348,102,164,0.622,350,105,279,452
1954-55,31,MLH,NBA,PF,53,NA,1088,126,358,0.352,61,107,0.57,245,105,206,313
1955-56,32,STL,NBA,PF,71,NA,1480,146,453,0.322,93,154,0.604,344,157,271,385
1956-57,33,TOT,NBA,PF,59,NA,642,77,223,0.345,37,56,0.661,158,28,135,191
1956-57,33,FTW,NBA,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956-57,33,STL,NBA,PF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,516,NA,7713,1182,3341,0.354,714,1135,0.629,2013,857,1955,3078
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,ROC,NBA,,171,NA,2995,368,1025,0.359,232,353,0.657,772,245,658,968
2 seasons,NA,SYR,NBA,,127,NA,NA,359,982,0.366,235,383,0.614,301,248,535,953
3 seasons,NA,"MLH,STL",NBA,,124,NA,2568,272,811,0.335,154,261,0.59,589,262,477,698
1 season,NA,BLB,NBA,,35,NA,NA,106,300,0.353,56,82,0.683,193,74,150,268
1 season,NA,FTW,NBA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
