Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,26,SYR,NBA,PF,11,NA,NA,38,86,0.442,17,34,0.5,NA,10,50,93
1950-51,27,SYR,NBA,PF,7,NA,NA,17,39,0.436,8,10,0.8,47,17,37,42
1951-52,28,ROC,NBA,PF,6,NA,146,16,42,0.381,8,13,0.615,26,8,30,40
1952-53,29,ROC,NBA,PF,3,NA,52,4,10,0.4,3,8,0.375,4,2,16,11
1953-54,30,ROC,NBA,PF,6,NA,107,12,29,0.414,15,24,0.625,22,5,28,39
1955-56,32,STL,NBA,PF,8,NA,159,21,66,0.318,19,35,0.543,29,10,36,61
1956-57,33,STL,NBA,PF,2,NA,6,0,2,0,0,0,NA,0,0,2,0
Career,NA,,NBA,,43,NA,470,108,274,0.394,70,124,0.565,128,52,199,286
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,18,NA,NA,55,125,0.44,25,44,0.568,47,27,87,135
3 seasons,NA,ROC,NBA,,15,NA,305,32,81,0.395,26,45,0.578,52,15,74,90
2 seasons,NA,STL,NBA,,10,NA,165,21,68,0.309,19,35,0.543,29,10,38,61
