,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,28,PHW,BAA,,9,,4,6,,,4,19
1947-48,29,PHW,BAA,,5,14,6,6,,3,4,11
1948-49,30,PHW,BAA,,3,14,2,2,,0,1,8
Career,,,,,9,,6,6,,,4,19
