,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,28,PHW,BAA,,12,,6,,,,,24
1947-48,29,PHW,BAA,,10,,4,,,,,24
1948-49,30,PHW,BAA,,10,,8,10,,,,24
Career,,,,,12,,8,,,,,24
