Season,Team,Lg,Salary
1994-95,Chicago Bulls,NBA,"$650,000"
1995-96,Chicago Bulls,NBA,"$845,000"
1996-97,Chicago Bulls,NBA,"$1,040,000"
1997-98,Golden State Warriors,NBA,"$1,235,000"
1999-00,Chicago Bulls,NBA,"$1,500,000"
2001-02,Atlanta Hawks,NBA,"$26,190"
Career,(may be incomplete),,"$5,296,190"
