Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,NYK,NBA,SF,12,NA,97,3.3,9.6,0.346,3.7,4.5,0.833,3.3,3,6.3,1.5,1.1,1.1,1.9,3.7,10.4
Career,NA,,NBA,,12,NA,97,3.3,9.6,0.346,3.7,4.5,0.833,3.3,3,6.3,1.5,1.1,1.1,1.9,3.7,10.4
