Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,27,KEN,ABA,SG,5,211,17.8,0.496,0.21,0.36,NA,NA,5.4,11.1,NA,NA,8.7,23.7,NA,0.3,0.1,0.4,0.087
1968-69,28,KEN,ABA,SG,7,303,17.5,0.579,0.239,0.547,NA,NA,3,10.1,NA,NA,11,21,NA,0.9,0.1,1.1,0.168
1969-70,29,KEN,ABA,SG,12,487,11.6,0.491,0.167,0.346,NA,NA,4.4,8.8,NA,NA,11.5,23.2,NA,0.2,0.2,0.4,0.044
1970-71,30,KEN,ABA,SG,19,675,14.4,0.571,0.207,0.35,NA,NA,NA,13.7,NA,NA,14.1,NA,NA,1.7,0.6,2.3,0.165
1971-72,31,KEN,ABA,SG,2,17,-8.4,0.375,0.125,0,NA,NA,3.2,9.1,NA,NA,33.3,29.9,NA,-0.1,0,0,-0.139
Career,NA,,ABA,,45,1693,14.4,0.536,0.199,0.378,NA,NA,4.2,11.3,NA,NA,12.3,22.8,NA,3.1,1.1,4.2,0.118
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,KEN,ABA,,45,1693,14.4,0.536,0.199,0.378,NA,NA,4.2,11.3,NA,NA,12.3,22.8,NA,3.1,1.1,4.2,0.118
