,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,21,POR,NBA,33:20,4,17,2,5,3,12,1,2,3,8,11,3,1,1,3,4,11,4.3
2011-12,22,POR,NBA,41:29,7,17,4,9,4,10,4,4,2,6,7,2,2,1,3,4,18,13.9
2012-13,23,POR,NBA,27:01,5,13,4,10,3,4,2,2,2,8,8,2,1,1,2,6,14,10.9
2013-14,24,NOP,NBA,34:11,8,18,4,8,4,10,4,4,3,6,8,5,2,3,3,5,24,14.3
2014-15,25,NOP,NBA,34:05,7,14,4,6,4,9,2,2,4,8,8,2,2,2,2,4,18,18.9
2015-16,26,NOP,NBA,37:45,10,25,3,6,8,19,5,6,4,8,10,5,2,1,3,5,23,15.1
2016-17,27,MIA,NBA,31:43,6,11,4,9,3,7,2,2,2,5,6,4,2,2,2,5,16,14.9
2017-18,28,TOT,NBA,41:37,7,13,4,11,5,8,4,4,2,8,8,3,2,1,3,4,20,17.0
2017-18,28,ATL,NBA,41:37,7,13,4,9,5,8,4,4,2,8,8,3,2,1,3,4,20,17.0
2017-18,28,MIA,NBA,25:48,4,11,4,11,0,1,0,0,1,4,5,2,1,1,1,2,12,6.2
Career,,,,41:37,10,25,4,11,8,19,5,6,4,8,11,5,2,3,3,6,24,18.9
3 Seasons,,NOP,NBA,37:45,10,25,4,8,8,19,5,6,4,8,10,5,2,3,3,5,24,18.9
3 Seasons,,POR,NBA,41:29,7,17,4,10,4,12,4,4,3,8,11,3,2,1,3,6,18,13.9
2 Seasons,,MIA,NBA,31:43,6,11,4,11,3,7,2,2,2,5,6,4,2,2,2,5,16,14.9
1 Season,,ATL,NBA,41:37,7,13,4,9,5,8,4,4,2,8,8,3,2,1,3,4,20,17.0
