Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,CHI,NBA,SF,35,NA,211,52,118,0.441,21,31,0.677,NA,NA,61,8,NA,NA,29,125
1973-74,23,CHI,NBA,SF,41,NA,373,68,184,0.37,21,32,0.656,31,39,70,11,5,9,43,157
1974-75,24,CHI,NBA,SF,70,NA,1183,228,474,0.481,77,97,0.794,80,167,247,43,24,13,124,533
1975-76,25,TOT,NBA,SF,55,NA,540,108,258,0.419,53,65,0.815,45,72,117,17,25,7,68,269
1975-76,25,CHI,NBA,SF,14,NA,324,57,131,0.435,38,44,0.864,27,48,75,7,8,4,32,152
1975-76,25,CLE,NBA,SF,41,NA,216,51,127,0.402,15,21,0.714,18,24,42,10,17,3,36,117
1976-77,26,TOT,NBA,SF,62,NA,598,106,239,0.444,41,51,0.804,37,75,112,27,21,10,80,253
1976-77,26,CLE,NBA,SF,29,NA,215,40,93,0.43,18,22,0.818,10,30,40,7,7,3,30,98
1976-77,26,MIL,NBA,SF,33,NA,383,66,146,0.452,23,29,0.793,27,45,72,20,14,7,50,155
Career,NA,,NBA,,263,NA,2905,562,1273,0.441,213,276,0.772,193,353,607,106,75,39,344,1337
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CHI,NBA,,160,NA,2091,405,907,0.447,157,204,0.77,138,254,453,69,37,26,228,967
2 seasons,NA,CLE,NBA,,70,NA,431,91,220,0.414,33,43,0.767,28,54,82,17,24,6,66,215
1 season,NA,MIL,NBA,,33,NA,383,66,146,0.452,23,29,0.793,27,45,72,20,14,7,50,155
