,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,CHI,NBA,,0,0,0,0,,,0,0,,,0,0
1973-74,23,CHI,NBA,,0,2,0,0,,,1,0,,,1,0
1974-75,24,CHI,NBA,,4,13,1,2,,,5,1,,,5,8
1975-76,25,TOT,NBA,,0,0,2,2,0,0,0,0,0,0,0,2
1975-76,25,CLE,NBA,,0,0,2,2,0,0,0,0,0,0,0,2
Career,,,,,4,13,2,2,,,5,1,,,5,8
3 Seasons,,CHI,NBA,,4,13,1,2,,,5,1,,,5,8
1 Season,,CLE,NBA,,0,0,2,2,0,0,0,0,0,0,0,2
