Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,CHI,NBA,SF,35,NA,6,1.5,3.4,0.441,0.6,0.9,0.677,NA,NA,1.7,0.2,NA,NA,0.8,3.6
1973-74,23,CHI,NBA,SF,41,NA,9.1,1.7,4.5,0.37,0.5,0.8,0.656,0.8,1,1.7,0.3,0.1,0.2,1,3.8
1974-75,24,CHI,NBA,SF,70,NA,16.9,3.3,6.8,0.481,1.1,1.4,0.794,1.1,2.4,3.5,0.6,0.3,0.2,1.8,7.6
1975-76,25,TOT,NBA,SF,55,NA,9.8,2,4.7,0.419,1,1.2,0.815,0.8,1.3,2.1,0.3,0.5,0.1,1.2,4.9
1975-76,25,CHI,NBA,SF,14,NA,23.1,4.1,9.4,0.435,2.7,3.1,0.864,1.9,3.4,5.4,0.5,0.6,0.3,2.3,10.9
1975-76,25,CLE,NBA,SF,41,NA,5.3,1.2,3.1,0.402,0.4,0.5,0.714,0.4,0.6,1,0.2,0.4,0.1,0.9,2.9
1976-77,26,TOT,NBA,SF,62,NA,9.6,1.7,3.9,0.444,0.7,0.8,0.804,0.6,1.2,1.8,0.4,0.3,0.2,1.3,4.1
1976-77,26,CLE,NBA,SF,29,NA,7.4,1.4,3.2,0.43,0.6,0.8,0.818,0.3,1,1.4,0.2,0.2,0.1,1,3.4
1976-77,26,MIL,NBA,SF,33,NA,11.6,2,4.4,0.452,0.7,0.9,0.793,0.8,1.4,2.2,0.6,0.4,0.2,1.5,4.7
Career,NA,,NBA,,263,NA,11,2.1,4.8,0.441,0.8,1,0.772,0.8,1.5,2.3,0.4,0.3,0.2,1.3,5.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CHI,NBA,,160,NA,13.1,2.5,5.7,0.447,1,1.3,0.77,1.1,2,2.8,0.4,0.3,0.2,1.4,6
2 seasons,NA,CLE,NBA,,70,NA,6.2,1.3,3.1,0.414,0.5,0.6,0.767,0.4,0.8,1.2,0.2,0.3,0.1,0.9,3.1
1 season,NA,MIL,NBA,,33,NA,11.6,2,4.4,0.452,0.7,0.9,0.793,0.8,1.4,2.2,0.6,0.4,0.2,1.5,4.7
