Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1972-73,22,CHI,NBA,SF,1,NA,1,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,0,0
1973-74,23,CHI,NBA,SF,2,NA,6,0,24,0,0,0,NA,0,6,6,0,0,0,6,0
1974-75,24,CHI,NBA,SF,12,NA,143,5.3,14.1,0.375,0.5,1,0.5,2,5.3,7.3,0.8,1,1,6.8,11.1
1975-76,25,CLE,NBA,SF,4,NA,5,0,0,NA,14.4,28.8,0.5,0,0,0,0,0,0,0,14.4
Career,NA,,NBA,,19,NA,155,4.9,13.9,0.35,0.9,1.9,0.5,1.9,5.1,7,0.7,0.9,0.9,6.5,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHI,NBA,,15,NA,150,5,14.4,0.35,0.5,1,0.5,1.9,5.3,7.2,0.7,1,1,6.7,10.6
1 season,NA,CLE,NBA,,4,NA,5,0,0,NA,14.4,28.8,0.5,0,0,0,0,0,0,0,14.4
