Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,23,PHW,NBA,SG,68,NA,2346,3.7,9.1,0.412,3.7,5.1,0.733,9.5,6.2,4.2,11.2
1957-58,25,PHW,NBA,SG,59,NA,2126,5,12,0.415,3.8,5.1,0.746,10.8,5.5,3.8,13.8
1958-59,26,PHW,NBA,SG,64,NA,2333,4.8,11.9,0.401,4.3,5.5,0.787,11,4.2,3.7,13.9
1959-60,27,PHW,NBA,SG,75,NA,2870,5.3,12.3,0.433,3.4,4.3,0.794,9.8,5.1,3.9,14.1
1960-61,28,PHW,NBA,SG,74,NA,2712,5.6,12.5,0.447,2.8,3.7,0.747,9.2,3.9,4.3,13.9
1961-62,29,PHW,NBA,SG,60,NA,2462,4.7,11.2,0.421,2.6,3.4,0.765,8.6,4.3,3.9,12
1962-63,30,TOT,NBA,SF-SG,73,NA,2670,4.9,10.7,0.459,2.3,3,0.776,7,4,4,12.1
1962-63,30,SFW,NBA,SG,21,NA,822,4.9,10.6,0.457,2.2,2.9,0.758,6.5,3.2,4.1,11.9
1962-63,30,NYK,NBA,SF,52,NA,1848,4.9,10.7,0.46,2.3,3,0.784,7.2,4.4,3.9,12.2
1963-64,31,NYK,NBA,SG,74,NA,2156,4.3,10.1,0.429,2.6,3.5,0.726,7.8,4.3,4.6,11.2
1964-65,32,NYK,NBA,SG,77,NA,1727,4.3,9.5,0.448,2.8,3.8,0.739,6.6,4.6,5.6,11.3
1965-66,33,NYK,NBA,SG,74,NA,1127,3.9,8.7,0.45,2.6,3.4,0.781,9.2,6.1,6.6,10.4
Career,NA,,NBA,,698,NA,22529,4.7,11,0.431,3.1,4.1,0.76,9,4.7,4.3,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"PHW,SFW",NBA,,421,NA,15671,4.9,11.5,0.425,3.3,4.4,0.763,9.6,4.8,4,13.1
4 seasons,NA,NYK,NBA,,277,NA,6858,4.4,9.8,0.446,2.6,3.4,0.752,7.6,4.7,5,11.3
