Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,23,PHW,NBA,SG,10,NA,360,3.8,10.7,0.355,4.7,6,0.783,10.1,5.8,4.7,12.3
1957-58,25,PHW,NBA,SG,8,NA,327,4,12,0.33,4.2,5.6,0.745,9.2,3.5,2.6,12.1
1959-60,27,PHW,NBA,SG,9,NA,340,4.4,10.8,0.412,3.1,3.8,0.806,10.1,5.3,4.3,12
1960-61,28,PHW,NBA,SG,3,NA,127,2,9.6,0.206,4.3,5.7,0.75,10.5,4.3,4,8.2
1961-62,29,PHW,NBA,SG,9,NA,316,2.2,8,0.271,2.2,2.8,0.76,8.4,2.7,4.3,6.5
Career,NA,,NBA,,39,NA,1470,3.5,10.3,0.336,3.6,4.7,0.771,9.6,4.4,4,10.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHW,NBA,,39,NA,1470,3.5,10.3,0.336,3.6,4.7,0.771,9.6,4.4,4,10.6
