,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,23,PHW,NBA,,7,16,9,10,15,10,6,19
1957-58,25,PHW,NBA,,12,22,8,10,13,6,5,31
1959-60,27,PHW,NBA,,9,16,7,7,23,11,6,22
1960-61,28,PHW,NBA,,4,15,8,11,16,7,6,12
1961-62,29,PHW,NBA,,7,14,5,7,11,5,6,16
Career,,,,,12,22,9,11,23,11,6,31
