Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,23,PHW,NBA,SG,68,,34.5,3.6,8.7,.412,3.6,4.9,.733,9.1,5.9,4.0,10.8
1956-57,24,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army)
1957-58,25,PHW,NBA,SG,59,,36.0,5.0,12.1,.415,3.8,5.1,.746,10.8,5.5,3.8,13.8
1958-59,26,PHW,NBA,SG,64,,36.5,4.8,12.1,.401,4.4,5.6,.787,11.1,4.2,3.8,14.1
1959-60,27,PHW,NBA,SG,75,,38.3,5.7,13.1,.433,3.6,4.5,.794,10.4,5.5,4.1,15.0
1960-61,28,PHW,NBA,SG,74,,36.6,5.7,12.7,.447,2.8,3.8,.747,9.4,3.9,4.3,14.2
1961-62,29,PHW,NBA,SG,60,,41.0,5.4,12.8,.421,2.9,3.8,.765,9.8,4.9,4.5,13.7
1962-63,30,TOT,NBA,SF-SG,73,,36.6,5.0,10.8,.459,2.3,3.0,.776,7.1,4.1,4.0,12.3
1962-63,30,SFW,NBA,SG,21,,39.1,5.3,11.6,.457,2.4,3.1,.758,7.0,3.5,4.4,13.0
1962-63,30,NYK,NBA,SF,52,,35.5,4.8,10.5,.460,2.3,2.9,.784,7.1,4.3,3.9,12.0
1963-64,31,NYK,NBA,SG,74,,29.1,3.5,8.1,.429,2.1,2.9,.726,6.3,3.5,3.8,9.1
1964-65,32,NYK,NBA,SG,77,,22.4,2.6,5.9,.448,1.7,2.3,.739,4.1,2.9,3.5,7.0
1965-66,33,NYK,NBA,SG,74,,15.2,1.6,3.7,.450,1.1,1.4,.781,3.9,2.6,2.8,4.4
Career,NA,,NBA,,698,,32.3,4.2,9.9,.431,2.8,3.7,.760,8.0,4.2,3.9,11.3
,NA,,,,,,,,,,,,,,,,
7 seasons,NA,"PHW,SFW",NBA,,421,,37.2,5.1,11.9,.425,3.5,4.5,.763,9.9,4.9,4.1,13.6
4 seasons,NA,NYK,NBA,,277,,24.8,3.0,6.8,.446,1.8,2.3,.752,5.2,3.2,3.5,7.8
