Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,23,PHW,NBA,SG,68,NA,2346,244,592,0.412,244,333,0.733,616,404,272,732
1957-58,25,PHW,NBA,SG,59,NA,2126,295,711,0.415,223,299,0.746,639,327,225,813
1958-59,26,PHW,NBA,SG,64,NA,2333,310,773,0.401,281,357,0.787,710,269,243,901
1959-60,27,PHW,NBA,SG,75,NA,2870,426,983,0.433,270,340,0.794,779,409,311,1122
1960-61,28,PHW,NBA,SG,74,NA,2712,420,940,0.447,210,281,0.747,692,292,321,1050
1961-62,29,PHW,NBA,SG,60,NA,2462,322,765,0.421,176,230,0.765,587,295,267,820
1962-63,30,TOT,NBA,SF-SG,73,NA,2670,363,791,0.459,170,219,0.776,517,298,295,896
1962-63,30,SFW,NBA,SG,21,NA,822,111,243,0.457,50,66,0.758,148,73,93,272
1962-63,30,NYK,NBA,SF,52,NA,1848,252,548,0.46,120,153,0.784,369,225,202,624
1963-64,31,NYK,NBA,SG,74,NA,2156,258,602,0.429,154,212,0.726,469,257,278,670
1964-65,32,NYK,NBA,SG,77,NA,1727,204,455,0.448,133,180,0.739,319,220,269,541
1965-66,33,NYK,NBA,SG,74,NA,1127,122,271,0.45,82,105,0.781,289,191,207,326
Career,NA,,NBA,,698,NA,22529,2964,6883,0.431,1943,2556,0.76,5617,2962,2688,7871
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"PHW,SFW",NBA,,421,NA,15671,2128,5007,0.425,1454,1906,0.763,4171,2069,1732,5710
4 seasons,NA,NYK,NBA,,277,NA,6858,836,1876,0.446,489,650,0.752,1446,893,956,2161
