Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,29,AND,NBA,NA,7,NA,NA,9,37,0.243,7,10,0.7,NA,9,15,25
Career,NA,,NBA,NA,7,NA,NA,9,37,0.243,7,10,0.7,NA,9,15,25
