,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,35,VAN,NBA,SG,46,634,,78%,21%,,,-2.2,+4.6,21,8,17,3,16,0,112,2,15
Career,,,NBA,,46,634,,78%,21%,,,-2.2,+4.6,21,8,17,3,16,0,112,2,15
,,,,,,,,,,,,,,,,,,,,,,
1 season,,VAN,NBA,,46,634,,78%,21%,,,-2.2,+4.6,21,8,17,3,16,0,112,2,15
