Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,24,HSM,ABA,NA,1,5,-19.4,0.2,0,0,NA,NA,8.5,0,16.7,43.3,NA,-0.1,0,-0.1,-0.628
Career,NA,,ABA,NA,1,5,-19.4,0.2,0,0,NA,NA,8.5,0,16.7,43.3,NA,-0.1,0,-0.1,-0.628
