Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,24,HSM,ABA,NA,1,NA,5,7.2,36,0.2,0,0,NA,7.2,36,0.2,0,0,NA,0,7.2,7.2,0,7.2,7.2,14.4
Career,NA,,ABA,NA,1,NA,5,7.2,36,0.2,0,0,NA,7.2,36,0.2,0,0,NA,0,7.2,7.2,0,7.2,7.2,14.4
