Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,STB,BAA,C,7,NA,NA,29,118,0.246,22,30,0.733,NA,6,30,80
1948-49,25,STB,BAA,C,2,NA,NA,16,36,0.444,4,5,0.8,NA,6,6,36
1951-52,28,SYR,NBA,C,7,NA,276,41,95,0.432,37,51,0.725,48,10,36,119
1952-53,29,SYR,NBA,C,2,NA,107,10,26,0.385,11,14,0.786,17,7,11,31
1954-55,31,SYR,NBA,C,11,NA,371,46,110,0.418,44,58,0.759,74,14,45,136
1955-56,32,SYR,NBA,C,8,NA,189,23,68,0.338,22,26,0.846,52,15,37,68
1956-57,33,FTW,NBA,C,2,NA,18,0,5,0,4,6,0.667,6,0,4,4
Career,NA,,TOT,,39,NA,961,165,458,0.36,144,190,0.758,197,58,169,474
,NA,,NBA,,30,NA,961,120,304,0.395,118,155,0.761,197,46,133,358
,NA,,BAA,,9,NA,NA,45,154,0.292,26,35,0.743,NA,12,36,116
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SYR,NBA,,28,NA,943,120,299,0.401,114,149,0.765,191,46,129,354
2 seasons,NA,STB,BAA,,9,NA,NA,45,154,0.292,26,35,0.743,NA,12,36,116
1 season,NA,FTW,NBA,,2,NA,18,0,5,0,4,6,0.667,6,0,4,4
