Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,24,STB,BAA,C,48,,,4.8,15.4,.314,3.1,4.4,.690,,0.8,4.4,12.7
1948-49,25,STB,BAA,C,58,,,3.8,9.9,.389,2.8,3.6,.768,,2.7,4.3,10.5
1949-50,26,STB,NBA,C,65,,,4.2,10.4,.405,3.4,4.8,.703,,2.4,4.0,11.8
1950-51,27,BLB,NBA,C,64,,,4.6,13.2,.352,3.8,4.7,.809,8.0,2.3,3.8,13.1
1951-52,28,SYR,NBA,C,66,,38.5,4.5,11.3,.401,3.8,5.0,.770,8.3,1.9,3.8,12.9
1952-53,29,SYR,NBA,C,69,,35.6,3.9,10.0,.388,3.4,4.5,.755,7.4,2.0,3.7,11.2
1953-54,30,Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired),Did Not Play (retired)
1954-55,31,SYR,NBA,C,72,,34.3,4.1,11.1,.368,3.1,3.9,.782,6.8,2.5,3.4,11.3
1955-56,32,SYR,NBA,C,72,,26.2,3.5,9.6,.361,3.1,3.9,.783,5.8,1.8,3.4,10.0
1956-57,33,FTW,NBA,C,72,,16.0,1.9,5.4,.349,1.5,2.0,.757,3.8,1.1,2.3,5.3
Career,NA,,TOT,,586,,29.9,3.9,10.5,.370,3.1,4.1,.759,6.6,2.0,3.6,10.9
,NA,,NBA,,480,,29.9,3.8,10.1,.376,3.1,4.1,.765,6.6,2.0,3.4,10.7
,NA,,BAA,,106,,,4.3,12.4,.346,2.9,4.0,.729,,1.8,4.3,11.5
,NA,,,,,,,,,,,,,,,,
4 seasons,NA,SYR,NBA,,279,,33.5,4.0,10.5,.380,3.3,4.3,.772,7.0,2.1,3.6,11.3
3 seasons,NA,STB,BAA,,171,,,4.3,11.7,.366,3.1,4.3,.718,,2.1,4.2,11.6
1 season,NA,FTW,NBA,,72,,16.0,1.9,5.4,.349,1.5,2.0,.757,3.8,1.1,2.3,5.3
1 season,NA,BLB,NBA,,64,,,4.6,13.2,.352,3.8,4.7,.809,8.0,2.3,3.8,13.1
