,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2018-19,23,HOU,NBA,PG,7,33,.250,19.1,.375,.000,.250,.000,.125,.625,.000,,.000,,.000,.400,,.000,0,1.000,.400,.500,0,0
2019-20,24,TOT,NBA,PG,21,249,.405,16.2,.481,.228,.139,.063,.051,.519,.368,.500,.364,.000,.250,.439,.214,.000,0,.778,.098,.500,0,0
2019-20,24,WAS,NBA,PG,10,123,.294,16.3,.529,.147,.206,.088,.088,.471,.167,.400,.143,.000,.000,.438,.333,.000,0,1.000,.125,1.000,0,0
2019-20,24,BRK,NBA,PG,11,126,.489,16.1,.444,.289,.089,.044,.022,.556,.550,.538,.750,.000,1.000,.440,.182,.000,0,.636,.080,.000,0,0
Career,,,NBA,,28,282,.391,16.5,.471,.207,.149,.057,.057,.529,.341,.500,.308,.000,.200,.435,.214,.000,0,.800,.130,.500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,BRK,NBA,,11,126,.489,16.1,.444,.289,.089,.044,.022,.556,.550,.538,.750,.000,1.000,.440,.182,.000,0,.636,.080,.000,0,0
1 season,,WAS,NBA,,10,123,.294,16.3,.529,.147,.206,.088,.088,.471,.167,.400,.143,.000,.000,.438,.333,.000,0,1.000,.125,1.000,0,0
1 season,,HOU,NBA,,7,33,.250,19.1,.375,.000,.250,.000,.125,.625,.000,,.000,,.000,.400,,.000,0,1.000,.400,.500,0,0
