,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2014-15,19,FLORIDA,33,752,44,113,21,65,21,44,13,72,72,39,1,41,54,130,.389,.323,.477,22.8,3.9,2.2,2.2
2015-16,20,FLORIDA,36,857,86,250,41,128,47,59,10,104,156,39,2,65,82,260,.344,.320,.797,23.8,7.2,2.9,4.3
2016-17,21,FLORIDA,36,797,83,202,30,96,63,80,15,119,135,48,0,56,79,259,.411,.313,.788,22.1,7.2,3.3,3.8
2017-18,22,FLORIDA,34,1088,131,314,38,109,76,94,18,147,208,65,4,61,73,376,.417,.349,.809,32.0,11.1,4.3,6.1
Career,,,139,3494,344,879,130,398,207,277,56,442,571,191,7,223,288,1025,.391,.327,.747,25.1,7.4,3.2,4.1
