Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,20,NYK,BAA,,3,NA,NA,4,13.7,0.293,2,3.3,0.6,NA,0.7,2,10
1948-49,21,NYK,BAA,,6,NA,NA,5.5,17,0.324,8.3,10.3,0.806,NA,3.2,3.7,19.3
1949-50,22,NYK,NBA,,5,NA,NA,5.6,13.6,0.412,5.8,7.6,0.763,NA,3.8,4.2,17
1952-53,25,NYK,NBA,SG,11,NA,34,4.3,13.2,0.324,4.9,6.1,0.806,4,2.8,4.2,13.5
1953-54,26,NYK,NBA,SG,4,NA,31.3,4.5,13,0.346,8.8,10,0.875,3,2.3,5.5,17.8
1954-55,27,NYK,NBA,SG,3,NA,34.3,6,14.7,0.409,6,6.7,0.9,4.7,5.3,3.7,18
1958-59,31,NYK,NBA,PG,2,NA,31,6,16,0.375,4,4.5,0.889,2,5,2,16
1961-62,34,BOS,NBA,PG,6,NA,7,1.8,4.7,0.393,0.5,0.7,0.75,1.2,0.3,0.5,4.2
Career,NA,,TOT,,40,NA,27.2,4.5,12.8,0.35,5.1,6.3,0.812,3.1,2.7,3.4,14
,NA,,NBA,,31,NA,27.2,4.3,11.9,0.363,4.7,5.7,0.826,3.1,2.8,3.5,13.4
,NA,,BAA,,9,NA,NA,5,15.9,0.315,6.2,8,0.778,NA,2.3,3.1,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NYK,BAA,,34,NA,33.2,4.9,14.2,0.347,5.9,7.2,0.813,3.7,3.1,3.9,15.8
1 season,NA,BOS,NBA,,6,NA,7,1.8,4.7,0.393,0.5,0.7,0.75,1.2,0.3,0.5,4.2
