Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,20,NYK,BAA,,3,NA,NA,NA,NA,0.293,NA,NA,0.6,NA,NA,NA,NA
1948-49,21,NYK,BAA,,6,NA,NA,NA,NA,0.324,NA,NA,0.806,NA,NA,NA,NA
1949-50,22,NYK,NBA,,5,NA,NA,NA,NA,0.412,NA,NA,0.763,NA,NA,NA,NA
1952-53,25,NYK,NBA,SG,11,NA,374,4.5,14,0.324,5.2,6.4,0.806,4.2,3,4.4,14.2
1953-54,26,NYK,NBA,SG,4,NA,125,5.2,15,0.346,10.1,11.5,0.875,3.5,2.6,6.3,20.4
1954-55,27,NYK,NBA,SG,3,NA,103,6.3,15.4,0.409,6.3,7,0.9,4.9,5.6,3.8,18.9
1958-59,31,NYK,NBA,PG,2,NA,62,7,18.6,0.375,4.6,5.2,0.889,2.3,5.8,2.3,18.6
1961-62,34,BOS,NBA,PG,6,NA,42,9.4,24,0.393,2.6,3.4,0.75,6,1.7,2.6,21.4
Career,NA,,TOT,,40,NA,706,5.4,15.3,0.35,6,7.1,0.812,4.1,3.5,4.4,16.8
,NA,,NBA,,31,NA,706,5.4,15.3,0.363,6,7.1,0.826,4.1,3.5,4.4,16.8
,NA,,BAA,,9,NA,NA,NA,NA,0.315,NA,NA,0.778,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NYK,BAA,,34,NA,664,5.2,14.8,0.347,6.2,7.4,0.813,4,3.6,4.5,16.5
1 season,NA,BOS,NBA,,6,NA,42,9.4,24,0.393,2.6,3.4,0.75,6,1.7,2.6,21.4
