Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,20,NYK,BAA,,47,,,5.9,18.2,.323,2.5,3.9,.650,,1.3,2.2,14.3
1948-49,21,NYK,BAA,,57,,,5.2,15.9,.330,3.7,4.9,.760,,3.0,2.5,14.2
1949-50,22,NYK,NBA,,67,,,5.6,15.3,.364,4.3,5.6,.762,,3.7,2.8,15.4
1950-51,23,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army)
1951-52,24,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army)
1952-53,25,NYK,NBA,SG,70,,33.1,4.6,11.5,.400,4.7,5.7,.825,3.3,3.5,4.1,14.0
1953-54,26,NYK,NBA,SG,72,,33.0,4.9,12.3,.400,4.9,6.0,.825,3.4,2.9,3.6,14.8
1954-55,27,NYK,NBA,SG,71,,34.9,5.6,14.5,.388,3.9,4.8,.801,4.2,3.9,2.9,15.1
1955-56,28,NYK,NBA,SG,72,,32.2,5.5,14.8,.372,4.4,5.3,.838,3.6,4.1,3.0,15.4
1956-57,29,NYK,NBA,PG,72,,32.6,5.3,13.8,.381,3.4,4.2,.809,3.6,3.6,2.7,13.9
1957-58,30,NYK,NBA,PG,71,,34.9,6.0,14.3,.418,4.5,5.3,.849,4.6,5.5,2.6,16.5
1958-59,31,NYK,NBA,PG,72,,27.2,4.0,9.5,.420,2.5,3.0,.826,3.5,4.8,2.5,10.5
1959-60,32,NYK,NBA,PG,54,,28.0,5.3,12.2,.432,2.4,2.9,.838,3.1,5.0,2.4,12.9
1960-61,33,NYK,NBA,PG,15,,14.5,2.5,5.3,.468,0.7,0.9,.786,2.1,3.2,1.9,5.7
1961-62,34,BOS,NBA,PG,48,,8.6,1.6,4.3,.377,0.4,0.6,.741,1.0,1.5,1.0,3.7
Career,NA,,TOT,,788,,29.8,5.0,13.0,.383,3.6,4.4,.804,3.4,3.7,2.7,13.5
,NA,,NBA,,684,,29.8,4.9,12.4,.395,3.6,4.4,.817,3.4,3.9,2.8,13.4
,NA,,BAA,,104,,,5.5,16.9,.327,3.2,4.4,.716,,2.3,2.4,14.2
,NA,,,,,,,,,,,,,,,,
12 seasons,NA,NYK,BAA,,740,,31.6,5.2,13.5,.383,3.8,4.7,.804,3.6,3.8,2.9,14.1
1 season,NA,BOS,NBA,,48,,8.6,1.6,4.3,.377,0.4,0.6,.741,1.0,1.5,1.0,3.7
