,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,20,SAS,NBA,SF,14,379,,3%,91%,7%,,+6.3,-1.8,4,5,8,1,9,2,20,4,9
2012-13,21,SAS,NBA,SF,21,775,,,64%,36%,,+8.5,+4.2,4,8,12,3,25,0,50,11,7
2013-14,22,SAS,NBA,SF,23,736,,,89%,11%,,+12.5,+7.0,7,11,27,8,33,5,87,7,6
2014-15,23,SAS,NBA,SF,7,250,,,91%,9%,,-6.9,-29.3,7,5,9,1,11,0,44,1,6
2015-16,24,SAS,NBA,SF,10,339,,5%,91%,4%,,+9.8,-0.6,0,10,7,4,20,2,70,4,11
2016-17,25,SAS,NBA,SF,12,429,,,85%,15%,,+11.1,+22.2,14,5,7,3,38,0,133,8,6
2018-19,27,TOR,NBA,SF,24,939,,2%,81%,18%,,+8.7,+15.9,21,32,20,13,89,1,240,27,29
Career,,,NBA,,111,3847,,1%,82%,17%,,+8.5,+6.4,57,76,90,33,225,10,644,62,74
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,SAS,NBA,,87,2908,,1%,82%,17%,,+8.4,+3.3,36,44,70,20,136,9,404,35,45
1 season,,TOR,NBA,,24,939,,2%,81%,18%,,+8.7,+15.9,21,32,20,13,89,1,240,27,29
