Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,24,SAS,NBA,SF,1,1,25:39,8,15,0.533,1,6,0.167,0,0,NA,3,6,3,2,0,2,0,17
2016-17,25,SAS,NBA,SF,1,1,14:47,2,4,0.5,0,2,0,0,0,NA,0,2,2,1,0,0,0,4
2018-19,27,TOR,NBA,SF,1,1,18:33,7,14,0.5,5,11,0.455,0,0,NA,1,5,2,0,1,0,1,19
2019-20,28,LAC,NBA,SF,1,1,20:21,11,18,0.611,8,14,0.571,0,0,NA,1,7,4,2,0,1,2,30
Career,NA,,NBA,,4,4,79,28,51,0.549,14,33,0.424,0,0,NA,5,20,11,5,1,3,3,70
