Season,Team,Lg,Salary
2011-12,San Antonio Spurs,NBA,"$1,731,960"
2012-13,San Antonio Spurs,NBA,"$1,861,920"
2013-14,San Antonio Spurs,NBA,"$1,887,840"
2014-15,San Antonio Spurs,NBA,"$2,894,059"
2015-16,San Antonio Spurs,NBA,"$16,500,000"
2016-17,San Antonio Spurs,NBA,"$17,638,063"
2017-18,San Antonio Spurs,NBA,"$18,868,625"
2018-19,Toronto Raptors,NBA,"$23,114,067"
Career,(may be incomplete),,"$84,496,534"
