Season,Team,Lg,Salary
1991-92,Sacramento Kings,NBA,"$475,000"
1992-93,Sacramento Kings,NBA,"$630,000"
1993-94,Sacramento Kings,NBA,"$760,000"
1994-95,Houston Rockets,NBA,"$126,300"
1995-96,Houston Rockets,NBA,"$700,000"
1996-97,Vancouver Grizzlies,NBA,"$700,000"
1997-98,Vancouver Grizzlies,NBA,"$700,000"
1998-99,Vancouver Grizzlies,NBA,"$700,000"
1999-00,Utah Jazz,NBA,"$510,000"
Career,(may be incomplete),,"$5,301,300"
