,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,CHH,NBA,SG,10,394,.470,15.2,.754,.239,.015,.104,.396,.246,.495,.750,.000,.429,.377,.394,.500,.000,0,1.000,.152,.600,0,0
2001-02,31,CHH,NBA,SG,9,377,.403,16.8,.705,.171,.031,.078,.426,.295,.385,.682,.250,.100,.327,.447,.657,.000,0,.882,.263,.300,0,0
2002-03,32,NOH,NBA,SG,6,185,.403,17.8,.528,.194,.000,.056,.278,.472,.395,.786,,.000,.200,.412,.867,.000,0,.929,.265,.556,0,0
2003-04,33,NOH,NBA,SG,7,243,.324,20.6,.595,.068,.000,.000,.527,.405,.295,.400,,,.282,.367,.923,.000,0,1.000,.200,.167,0,0
2004-05,34,HOU,NBA,SG,7,280,.352,17.7,.611,.204,.019,.037,.352,.389,.273,.273,.000,.000,.316,.476,.556,.000,0,1.000,.714,.467,1,0
Career,,,NBA,,39,1479,.404,17.2,.663,.181,.015,.065,.402,.337,.397,.655,.143,.233,.317,.417,.639,.000,0,.954,.288,.422,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHH,NBA,,19,771,.437,16.0,.730,.205,.023,.091,.411,.270,.443,.722,.167,.292,.352,.423,.565,.000,0,.933,.211,.400,0,0
2 seasons,,NOH,NBA,,13,428,.363,19.2,.562,.130,.000,.027,.404,.438,.341,.684,,.000,.254,.391,.893,.000,0,.960,.234,.400,0,0
1 season,,HOU,NBA,,7,280,.352,17.7,.611,.204,.019,.037,.352,.389,.273,.273,.000,.000,.316,.476,.556,.000,0,1.000,.714,.467,1,0
