,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,30,CHH,NBA,SG,82,3106,14%,86%,,,,+2.1,-1.6,97,40,86,22,98,0,781,13,65
2001-02,31,CHH,NBA,SG,67,2487,8%,91%,2%,,,-1.7,-7.6,67,30,69,16,50,0,511,9,51
2002-03,32,NOH,NBA,SG,73,2710,28%,67%,5%,,,+2.7,+1.2,68,43,80,14,80,0,545,15,46
2003-04,33,NOH,NBA,SG,61,2001,1%,89%,10%,,,-1.6,-2.6,46,29,63,21,60,0,392,7,36
2004-05,34,TOT,NBA,SG,80,2774,18%,80%,2%,,,+0.1,+2.9,69,28,87,12,64,0,589,7,31
2004-05,34,NOH,NBA,SG,26,934,34%,64%,2%,,,-8.1,+0.3,25,21,28,7,30,0,236,3,18
2004-05,34,HOU,NBA,SG,54,1840,9%,88%,2%,,,+4.1,-1.3,44,7,59,5,34,0,353,4,13
2005-06,35,HOU,NBA,SG,71,2372,39%,60%,1%,,,-1.6,-0.1,76,20,100,14,58,15,460,9,25
2006-07,36,CLE,NBA,SG,35,352,11%,77%,12%,,,+0.8,-4.0,12,5,16,0,9,1,87,2,2
Career,,,NBA,,469,15802,18%,79%,3%,,,+0.2,-1.2,435,195,501,99,419,16,3365,62,256
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NOH,NBA,,160,5645,19%,75%,6%,,,-0.6,-0.3,139,93,171,42,170,0,1173,25,100
2 seasons,,CHH,NBA,,149,5593,11%,88%,1%,,,+0.4,-4.3,164,70,155,38,148,0,1292,22,116
2 seasons,,HOU,NBA,,125,4212,26%,72%,2%,,,+0.9,-0.6,120,27,159,19,92,15,813,13,38
1 season,,CLE,NBA,,35,352,11%,77%,12%,,,+0.8,-4.0,12,5,16,0,9,1,87,2,2
