Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,23,HOU,NBA,SG,12,NA,430,75,139,0.54,NA,NA,NA,75,139,0.54,0.54,26,34,0.765,4,29,33,83,24,4,NA,33,176
1981-82,28,WSB,NBA,PG,7,NA,74,14,26,0.538,1,3,0.333,13,23,0.565,0.558,2,3,0.667,0,8,8,20,3,1,4,6,31
1984-85,31,HOU,NBA,PG,5,4,152,26,80,0.325,2,14,0.143,24,66,0.364,0.338,14,22,0.636,7,14,21,27,6,0,7,14,68
1986-87,33,MIL,NBA,PG,12,12,362,68,150,0.453,12,36,0.333,56,114,0.491,0.493,39,48,0.813,4,21,25,62,14,1,20,17,187
1987-88,34,MIL,NBA,PG,5,0,80,10,27,0.37,3,13,0.231,7,14,0.5,0.426,6,9,0.667,5,3,8,19,5,0,6,5,29
1988-89,35,SEA,NBA,PG,4,0,37,5,17,0.294,0,3,0,5,14,0.357,0.294,1,2,0.5,0,1,1,8,0,0,2,5,11
Career,NA,,NBA,,45,16,1135,198,439,0.451,18,69,0.261,180,370,0.486,0.472,88,118,0.746,20,76,96,219,52,6,39,80,502
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,HOU,NBA,,17,4,582,101,219,0.461,2,14,0.143,99,205,0.483,0.466,40,56,0.714,11,43,54,110,30,4,7,47,244
2 seasons,NA,MIL,NBA,,17,12,442,78,177,0.441,15,49,0.306,63,128,0.492,0.483,45,57,0.789,9,24,33,81,19,1,26,22,216
1 season,NA,WSB,NBA,,7,NA,74,14,26,0.538,1,3,0.333,13,23,0.565,0.558,2,3,0.667,0,8,8,20,3,1,4,6,31
1 season,NA,SEA,NBA,,4,0,37,5,17,0.294,0,3,0,5,14,0.357,0.294,1,2,0.5,0,1,1,8,0,0,2,5,11
