Season,Team,Lg,Salary
1985-86,Houston Rockets,NBA,"$231,000"
1987-88,Milwaukee Bucks,NBA,"$600,000"
1988-89,Seattle SuperSonics,NBA,"$350,000"
Career,(may be incomplete),,"$1,181,000"
